Kode_RS,Rumah_Sakit,Provinsi,Kab_Kota,Kelas,Penyelenggara_Kategori,Total_SDM_Tercatat,Jumlah_Jenis_SDM_Tersedia,Ada_Data_Alkes,Total_Unit_Alkes_Tercatat,Jumlah_Jenis_Alkes_Tersedia,Jumlah_Layanan_BPJS_Tercatat,Jumlah_Layanan_BPJS_Sudah,Persen_Layanan_BPJS_Sudah
7472004,RS Faga Husada,Sulawesi Tenggara,Kota Bau-Bau,D,RS Privat,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7472002,RS Siloam Hospital Buton,Sulawesi Tenggara,Kota Bau-Bau,C,RS Privat,19.0,6,0,Tidak tercatat,Tidak tercatat,1,1,100.0
7472016,RS Umum Daerah Kota Bau Bau,Sulawesi Tenggara,Kota Bau-Bau,C,RS Publik,78.0,12,1,1.0,1.0,1,1,100.0
7472003,RS Umum Murhum,Sulawesi Tenggara,Kota Bau-Bau,D,RS Privat,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7471011,RS Bahteramas Provinsi Sultra,Sulawesi Tenggara,Kota Kendari,B,RS Publik,136.0,16,1,5.0,4.0,6,6,100.0
7471070,RS Bhayangkara Kendari,Sulawesi Tenggara,Kota Kendari,C,RS Publik,48.0,12,0,Tidak tercatat,Tidak tercatat,1,1,100.0
7471081,RS Griya Husada Bakti,Sulawesi Tenggara,Kota Kendari,D,RS Publik,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7471002,RS Hati Mulia,Sulawesi Tenggara,Kota Kendari,D,RS Privat,32.0,10,0,Tidak tercatat,Tidak tercatat,2,2,100.0
7471010,RS Hermina Kendari,Sulawesi Tenggara,Kota Kendari,C,RS Privat,58.0,11,0,Tidak tercatat,Tidak tercatat,2,2,100.0
7471103,RS Ibu dan Anak Permata Bunda,Sulawesi Tenggara,Kota Kendari,C,RS Privat,11.0,2,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7471136,RS Jantung dan Pembuluh Darah Oputa Yi Koo Sulawesi Tenggara,Sulawesi Tenggara,Kota Kendari,B,RS Publik,Tidak tercatat,0,1,2.0,2.0,0,0,Tidak tercatat
7471066,RS Jiwa Kendari,Sulawesi Tenggara,Kota Kendari,B,RS Publik,20.0,3,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7471125,RS Mitra Sakinah Idaman,Sulawesi Tenggara,Kota Kendari,Belum Ditetapkan,RS Publik,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7471055,RS PMI Prov. Sultra,Sulawesi Tenggara,Kota Kendari,Belum Ditetapkan,RS Publik,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7471138,RS PMI Prov. Sultra,Sulawesi Tenggara,Kota Kendari,D,RS Publik,8.0,5,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7471044,RS Santa Anna,Sulawesi Tenggara,Kota Kendari,C,RS Publik,24.0,10,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7403033,RS Tk. IV Dr. R. Ismoyo Kendari,Sulawesi Tenggara,Kota Kendari,C,RS Publik,47.0,13,0,Tidak tercatat,Tidak tercatat,1,1,100.0
7471005,RS Umum Aliyah,Sulawesi Tenggara,Kota Kendari,D,RS Privat,23.0,9,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7471007,RS Umum Aliyah II,Sulawesi Tenggara,Kota Kendari,D,RS Privat,24.0,10,0,Tidak tercatat,Tidak tercatat,2,2,100.0
7471008,RS Umum Aliyah III,Sulawesi Tenggara,Kota Kendari,D,RS Privat,17.0,8,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7471092,RS Umum Daerah Kota Kendari,Sulawesi Tenggara,Kota Kendari,C,RS Publik,105.0,13,1,2.0,2.0,2,2,100.0
7471004,RS Umum Dewi Sartika,Sulawesi Tenggara,Kota Kendari,D,RS Privat,20.0,7,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7471009,RS Umum Tiara Sentosa,Sulawesi Tenggara,Kota Kendari,D,RS Privat,14.0,4,0,Tidak tercatat,Tidak tercatat,1,1,100.0
7402022,RS Ibu dan Anak Harapan Kita,Sulawesi Tenggara,Muna,C,RS Privat,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7402010,RS Umum Daerah Raha,Sulawesi Tenggara,Muna,C,RS Publik,58.0,11,1,2.0,2.0,1,1,100.0
7402011,RS Umum Daerah Kabupaten Muna Barat,Sulawesi Tenggara,Muna Barat,D,RS Publik,25.0,8,1,0.0,0.0,0,0,Tidak tercatat
7407012,RS Umum Daerah Kabupaten Wakatobi,Sulawesi Tenggara,Wakatobi,C,RS Publik,40.0,8,1,3.0,1.0,0,0,Tidak tercatat
7101013,RS Umum Datoe Binangkang,Sulawesi Utara,Bolaang Mongondow,C,RS Publik,41.0,11,1,2.0,2.0,0,0,Tidak tercatat
7110002,RS Umum Daerah Bolaang Mongondow Selatan,Sulawesi Utara,Bolaang Mongondow Selatan,D,RS Publik,24.0,10,1,2.0,1.0,0,0,Tidak tercatat
7111011,RS Umum Daerah Bolaang Mongondow Timur,Sulawesi Utara,Bolaang Mongondow Timur,D,RS Publik,22.0,8,1,3.0,1.0,0,0,Tidak tercatat
7107014,RS Umum Bintauna,Sulawesi Utara,Bolaang Mongondow Utara,D,RS Publik,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7107003,RS Umum Daerah Bolaang Mongondow Utara ,Sulawesi Utara,Bolaang Mongondow Utara,D,RS Publik,28.0,8,1,3.0,1.0,0,0,Tidak tercatat
7103015,RS Daerah Liun Kendage,Sulawesi Utara,Kepulauan Sangihe,C,RS Publik,38.0,11,1,1.0,1.0,0,0,Tidak tercatat
7103039,RS Umum Liung Paduli,Sulawesi Utara,Kepulauan Sangihe,D,RS Publik,14.0,8,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7103026,RS Umum Daerah Lapangan Sawang Kab. Sitaro,Sulawesi Utara,Kepulauan Siau Tagulandang Biaro,D,RS Publik,25.0,9,1,1.0,1.0,0,0,Tidak tercatat
7108037,RS Umum Daerah Tagulandang,Sulawesi Utara,Kepulauan Siau Tagulandang Biaro,C,RS Publik,20.0,9,1,2.0,1.0,0,0,Tidak tercatat
7104027,RS Bergerak Kab.Kep.Talaud,Sulawesi Utara,Kepulauan Talaud,D,RS Publik,5.0,5,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7104038,RS Umum Daerah Talaud,Sulawesi Utara,Kepulauan Talaud,C,RS Publik,26.0,10,1,2.0,1.0,1,1,100.0
7172014,RS Budi Mulia Bitung,Sulawesi Utara,Kota Bitung,C,RS Publik,28.0,9,0,Tidak tercatat,Tidak tercatat,1,1,100.0
7172047S,RS Darurat Covid-19 Kota Bitung,Sulawesi Utara,Kota Bitung,Belum Ditetapkan,RS Publik,20.0,3,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7172036,RS Umum Daerah Manembo-Nembo Bitung,Sulawesi Utara,Kota Bitung,C,RS Publik,72.0,11,1,0.0,0.0,1,1,100.0
7172048,RS Umum Daerah Pratama Kota Bitung,Sulawesi Utara,Kota Bitung,D PRATAMA,RS Publik,23.0,5,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7172025,Rumkital dr. Wahyu Slamet Bitung,Sulawesi Utara,Kota Bitung,D,RS Publik,20.0,7,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7174004,RS Ibu dan Anak Kasih Fatimah Kotamobagu,Sulawesi Utara,Kota Kotamobagu,C,RS Privat,15.0,6,0,Tidak tercatat,Tidak tercatat,1,1,100.0
7101037,RS Kinapit,Sulawesi Utara,Kota Kotamobagu,D,RS Privat,18.0,8,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7174024,RS Monompia,Sulawesi Utara,Kota Kotamobagu,D,RS Publik,23.0,9,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7174035,RS Umum Daerah Kota Kotamobagu ,Sulawesi Utara,Kota Kotamobagu,C,RS Publik,77.0,12,1,3.0,3.0,1,1,100.0
7171083,RS Advent Manado,Sulawesi Utara,Kota Manado,C,RS Publik,51.0,12,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7171061,RS Bhayangkara Manado,Sulawesi Utara,Kota Manado,C,RS Publik,73.0,11,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7171120,RS Gigi dan Mulut Universitas Sam Ratulangi,Sulawesi Utara,Kota Manado,C,RS Publik,16.0,1,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7171106,RS Hermina Manado,Sulawesi Utara,Kota Manado,C,RS Privat,47.0,8,0,Tidak tercatat,Tidak tercatat,1,1,100.0
7171098,RS Ibu dan Anak Kasih Ibu,Sulawesi Utara,Kota Manado,C,RS Privat,4.0,2,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7171095,RS Ibu dan Anak Kirana Manado,Sulawesi Utara,Kota Manado,C,RS Privat,9.0,4,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7171094,RS Islam Sitti Maryam,Sulawesi Utara,Kota Manado,C,RS Publik,18.0,6,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7171108,RS Khusus Daerah Gigi dan Mulut Kota Manado,Sulawesi Utara,Kota Manado,C,RS Publik,8.0,2,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7171122,RS Khusus Infeksi Kita Waya Provinsi Sulawesi Utara,Sulawesi Utara,Kota Manado,B,RS Publik,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7171107S,RS Lapangan Darurat Covid-19 Bapelkes Manado,Sulawesi Utara,Kota Manado,Belum Ditetapkan,RS Publik,5.0,2,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7171104,RS Mata Provinsi Sulawesi Utara,Sulawesi Utara,Kota Manado,C,RS Publik,22.0,5,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7171050,RS Pancaran Kasih,Sulawesi Utara,Kota Manado,C,RS Publik,65.0,12,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7171072,RS Permata Bunda,Sulawesi Utara,Kota Manado,D,RS Publik,20.0,7,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7171105,RS Siloam Paal Dua,Sulawesi Utara,Kota Manado,C,RS Privat,27.0,9,0,Tidak tercatat,Tidak tercatat,1,1,100.0
7171024,RS TK. II R. W. Mongisidi,Sulawesi Utara,Kota Manado,C,RS Publik,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,2,2,100.0
7171097,RS TNI AU Lanud Sam Ratulangi,Sulawesi Utara,Kota Manado,D,RS Publik,29.0,8,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7171121,RS Umum Daerah Kota Manado,Sulawesi Utara,Kota Manado,C,RS Publik,40.0,10,1,3.0,2.0,2,2,100.0
7171103,RS Umum Daerah ODSK,Sulawesi Utara,Kota Manado,B,RS Publik,108.0,11,1,3.0,3.0,5,5,100.0
7171102,RS Umum Manado Medical Center,Sulawesi Utara,Kota Manado,C,RS Privat,35.0,11,0,Tidak tercatat,Tidak tercatat,1,1,100.0
7171099,RS Umum Siloam Hospital Manado,Sulawesi Utara,Kota Manado,B,RS Privat,85.0,15,0,Tidak tercatat,Tidak tercatat,4,4,100.0
7171013,RSUP Prof. Dr. R. D. Kandou,Sulawesi Utara,Kota Manado,A,RS Publik,903.0,22,1,16.0,12.0,6,5,83.33
7173036,RS Bethesda GMIM Tomohon,Sulawesi Utara,Kota Tomohon,C,RS Publik,42.0,10,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7173051,RS Gunung Maria,Sulawesi Utara,Kota Tomohon,C,RS Publik,55.0,11,0,Tidak tercatat,Tidak tercatat,1,1,100.0
7173002,RS Umum Daerah Anugerah,Sulawesi Utara,Kota Tomohon,C,RS Publik,39.0,11,1,1.0,1.0,1,1,100.0
7102073,RS Budi Setia,Sulawesi Utara,Minahasa,C,RS Publik,36.0,10,0,Tidak tercatat,Tidak tercatat,1,1,100.0
7102121,RS Dr. J. H. Awaloei,Sulawesi Utara,Minahasa,C,RS Privat,72.0,13,0,Tidak tercatat,Tidak tercatat,3,3,100.0
7171035,RS Jiwa Prof. Dr. V. L. Ratumbuysang,Sulawesi Utara,Minahasa,B,RS Publik,28.0,6,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7102040,RS Siloam GMIM Sonder,Sulawesi Utara,Minahasa,D,RS Publik,5.0,3,0,Tidak tercatat,Tidak tercatat,1,1,100.0
7102014,RS Umum Daerah Dr. Sam Ratulangi Tondano,Sulawesi Utara,Minahasa,C,RS Publik,55.0,11,0,Tidak tercatat,Tidak tercatat,1,1,100.0
7102120,RS Umum Noongan,Sulawesi Utara,Minahasa,C,RS Publik,47.0,10,1,1.0,1.0,0,0,Tidak tercatat
7105084,RS Cantia Tompasobaru,Sulawesi Utara,Minahasa Selatan,D,RS Publik,14.0,7,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
7105116,RS Kalooran,Sulawesi Utara,Minahasa Selatan,C,RS Publik,43.0,10,0,Tidak tercatat,Tidak tercatat,1,1,100.0
7105030,RS Umum Daerah Amurang,Sulawesi Utara,Minahasa Selatan,C,RS Publik,21.0,10,1,0.0,0.0,0,0,Tidak tercatat
7109002,RS Umum Daerah Mitra Sehat,Sulawesi Utara,Minahasa Tenggara,D,RS Publik,26.0,10,1,1.0,1.0,0,0,Tidak tercatat
7109028,RSU Ratatotok Buyat,Sulawesi Utara,Minahasa Tenggara,C,RS Publik,31.0,9,1,1.0,1.0,0,0,Tidak tercatat
7102062,RS Hermana,Sulawesi Utara,Minahasa Utara,C,RS Publik,40.0,11,0,Tidak tercatat,Tidak tercatat,1,1,100.0
7102095,RS Tonsea,Sulawesi Utara,Minahasa Utara,D,RS Publik,25.0,10,0,Tidak tercatat,Tidak tercatat,1,1,100.0
7106018,RS Umum Daerah Maria Walanda Maramis,Sulawesi Utara,Minahasa Utara,C,RS Publik,63.0,13,1,1.0,1.0,1,1,100.0
7106020,Sentra Medika Hospital Minahasa Utara,Sulawesi Utara,Minahasa Utara,B,RS Privat,102.0,13,0,Tidak tercatat,Tidak tercatat,4,4,100.0
1307017,RS Ibu dan Anak Rezki Bunda,Sumatera Barat,Agam,C,RS Privat,13.0,8,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1308016,RS Umum Daerah Lubuk Basung,Sumatera Barat,Agam,C,RS Publik,65.0,14,1,0.0,0.0,2,2,100.0
1311013,RS Umum Daerah Sungai Dareh,Sumatera Barat,Dharmasraya,C,RS Publik,64.0,12,1,2.0,2.0,1,1,100.0
1311002,RS Umum Daerah Sungai Rumbai,Sumatera Barat,Dharmasraya,D,RS Publik,22.0,5,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1301010,RS Umum Daerah Kep. Mentawai,Sumatera Barat,Kepulauan Mentawai,D,RS Publik,31.0,10,1,2.0,1.0,1,1,100.0
1375040,RS Islam Ibnu Sina Bukittinggi,Sumatera Barat,Kota Bukittinggi,C,RS Publik,74.0,15,0,Tidak tercatat,Tidak tercatat,3,3,100.0
1375052,RS Khusus THT Sitawa Sidingin,Sumatera Barat,Kota Bukittinggi,Belum Ditetapkan,RS Privat,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1375036,RS Otak DR. Drs. M. Hatta Bukittinggi,Sumatera Barat,Kota Bukittinggi,A,RS Publik,75.0,13,1,3.0,3.0,3,3,100.0
1375025,RS Tk. IV Bukittinggi,Sumatera Barat,Kota Bukittinggi,D,RS Publik,24.0,10,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1375014,RS Umum Daerah Dr. Achmad Mochtar,Sumatera Barat,Kota Bukittinggi,B,RS Publik,110.0,14,1,10.0,10.0,4,3,75.0
1375053,RS Umum Daerah Kota Bukittinggi,Sumatera Barat,Kota Bukittinggi,C,RS Publik,37.0,12,1,2.0,1.0,1,1,100.0
1375051,RS Umum Madina,Sumatera Barat,Kota Bukittinggi,D,RS Publik,49.0,13,0,Tidak tercatat,Tidak tercatat,4,4,100.0
1371123,RS Bhayangkara Padang,Sumatera Barat,Kota Padang,D,RS Publik,36.0,10,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1371478,RS Gigi dan Mulut Universitas Andalas,Sumatera Barat,Kota Padang,B,RS Publik,28.0,4,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1371451,RS Ibu dan Anak Cicik,Sumatera Barat,Kota Padang,C,RS Privat,25.0,5,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1371400,RS Ibu dan Anak Lenggogeni,Sumatera Barat,Kota Padang,C,RS Publik,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1371460,RS Ibu dan Anak Mutiara Bunda,Sumatera Barat,Kota Padang,C,RS Privat,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1371465,RS Ibu dan Anak Restu Ibu,Sumatera Barat,Kota Padang,C,RS Privat,18.0,5,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1371455,RS Ibu dan Anak Siti Hawa,Sumatera Barat,Kota Padang,C,RS Privat,21.0,6,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1371456,RS Islam Siti Rahmah,Sumatera Barat,Kota Padang,C,RS Publik,85.0,16,0,Tidak tercatat,Tidak tercatat,5,5,100.0
1371316,RS Jiwa Prof. Dr. Hasan Basri Saanin Datuk Tan Par,Sumatera Barat,Kota Padang,A,RS Publik,30.0,8,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1371251,RS Jiwa dr. Yaunin,Sumatera Barat,Kota Padang,C,RS Publik,5.0,2,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1371463,RS Khusus Bedah Kartika Docta,Sumatera Barat,Kota Padang,C,RS Privat,13.0,6,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1371422,RS Khusus Bedah Ropanasuri,Sumatera Barat,Kota Padang,C,RS Publik,29.0,9,0,Tidak tercatat,Tidak tercatat,2,2,100.0
1371454,RS Khusus Gigi dan Mulut Baiturrahmah,Sumatera Barat,Kota Padang,B,RS Publik,33.0,2,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1371457,RS Khusus Mata Padang Eye Center,Sumatera Barat,Kota Padang,C,RS Privat,12.0,5,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1371459,RS Khusus Mata Regina Eye Center,Sumatera Barat,Kota Padang,C,RS Privat,8.0,3,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1371021,RS Tk. III Reksodiwiryo Padang,Sumatera Barat,Kota Padang,C,RS Publik,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,2,2,100.0
1371112,RS Umum Aisyiyah Padang,Sumatera Barat,Kota Padang,C,RS Publik,6.0,3,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1371446,RS Umum Bunda Padang,Sumatera Barat,Kota Padang,C,RS Privat,81.0,13,0,Tidak tercatat,Tidak tercatat,5,4,80.0
1371444,RS Umum Daerah dr. Rasidin Padang,Sumatera Barat,Kota Padang,C,RS Publik,88.0,13,1,2.0,2.0,2,2,100.0
1371466,RS Umum Hermina Padang,Sumatera Barat,Kota Padang,C,RS Privat,54.0,9,0,Tidak tercatat,Tidak tercatat,3,3,100.0
1371091,RS Umum Islam Ibnu Sina,Sumatera Barat,Kota Padang,C,RS Publik,52.0,16,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1371462,RS Umum Naili DBS,Sumatera Barat,Kota Padang,C,RS Privat,71.0,14,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1371284,RS Umum Selaguri,Sumatera Barat,Kota Padang,D,RS Publik,4.0,3,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1371305,RS Umum Semen Padang Hospital,Sumatera Barat,Kota Padang,C,RS Privat,91.0,14,0,Tidak tercatat,Tidak tercatat,4,4,100.0
1371032,RS Umum Yos Sudarso,Sumatera Barat,Kota Padang,C,RS Publik,79.0,13,0,Tidak tercatat,Tidak tercatat,5,5,100.0
1371464,RS. Universitas Andalas,Sumatera Barat,Kota Padang,B,RS Publik,115.0,18,0,Tidak tercatat,Tidak tercatat,6,6,100.0
1371010,RSUP Dr. M. Djamil,Sumatera Barat,Kota Padang,A,RS Publik,703.0,18,1,12.0,11.0,5,4,80.0
1374013,RS Umum Daerah Padang Panjang,Sumatera Barat,Kota Padang Panjang,C,RS Publik,77.0,13,1,0.0,0.0,2,2,100.0
1374024,RS Umum Ibnu Sina Padang Panjang,Sumatera Barat,Kota Padang Panjang,D,RS Publik,30.0,12,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1377008,RS Ibu dan Anak Citra Aguswar Medical Center,Sumatera Barat,Kota Pariaman,C,RS Privat,14.0,8,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1377003,RS Umum Aisyiyah Pariaman,Sumatera Barat,Kota Pariaman,D,RS Publik,18.0,6,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1377007,RS Umum Daerah Dr Sadikin Kota Pariaman,Sumatera Barat,Kota Pariaman,D,RS Publik,31.0,11,1,1.0,1.0,1,1,100.0
1306015,RS Umum Daerah Pariaman,Sumatera Barat,Kota Pariaman,B,RS Publik,68.0,13,0,Tidak tercatat,Tidak tercatat,4,4,100.0
1377005,RS Umum Tamar Medical Centre,Sumatera Barat,Kota Pariaman,D,RS Privat,35.0,11,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1376017,RS Ibu dan Anak Annisa Payakumbuh,Sumatera Barat,Kota Payakumbuh,C,RS Privat,24.0,8,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1376016,RS Ibu dan Anak Sukma Bunda,Sumatera Barat,Kota Payakumbuh,C,RS Privat,20.0,7,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1376015,RS Umum Daerah Dr. Adnaan WD,Sumatera Barat,Kota Payakumbuh,C,RS Publik,75.0,12,1,4.0,2.0,2,2,100.0
1376011,RS Umum Ibnu Sina Kota Payakumbuh,Sumatera Barat,Kota Payakumbuh,C,RS Publik,40.0,11,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1373012,RS Umum Daerah Sawah Lunto,Sumatera Barat,Kota Sawah Lunto,C,RS Publik,70.0,11,1,1.0,1.0,2,2,100.0
1372014,RS Ibu Dan Anak Ananda,Sumatera Barat,Kota Solok,C,RS Privat,12.0,5,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1372013,RS Ibu dan Anak Permata Bunda Solok,Sumatera Barat,Kota Solok,C,RS Privat,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1372015,RS Ibu dan Anak Yasmin,Sumatera Barat,Kota Solok,Belum Ditetapkan,RS Privat,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1372012,RS Tkt. IV 01.07.06 Solok,Sumatera Barat,Kota Solok,D,RS Publik,45.0,12,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1372016,RS Umum Daerah Kota Solok,Sumatera Barat,Kota Solok,Belum Ditetapkan,RS Publik,Tidak tercatat,0,1,1.0,1.0,0,0,Tidak tercatat
1372011,RS Umum Daerah Mohammad Natsir,Sumatera Barat,Kota Solok,B,RS Publik,99.0,15,1,2.0,2.0,3,3,100.0
1308012,RS Bersalin Harapan Bunda,Sumatera Barat,Lima Puluh Kota,Belum Ditetapkan,RS Privat,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1308010,RS Umum Daerah dr. Achmad Darwis,Sumatera Barat,Lima Puluh Kota,C,RS Publik,69.0,12,1,0.0,0.0,0,0,Tidak tercatat
1306057,RS Paru Sumatera Barat,Sumatera Barat,Padang Pariaman,B,RS Publik,40.0,6,0,Tidak tercatat,Tidak tercatat,2,2,100.0
1306056,RS Umum Daerah Padang Pariaman,Sumatera Barat,Padang Pariaman,C,RS Publik,65.0,11,1,0.0,0.0,1,1,100.0
1309023,RS Islam Ibnu Sina Panti Yarsi ,Sumatera Barat,Pasaman,D,RS Privat,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1309024,RS Kelas D Pasaman,Sumatera Barat,Pasaman,D,RS Publik,24.0,8,0,Tidak tercatat,Tidak tercatat,2,2,100.0
1309011,RS Umum Daerah Lubuk Sikaping,Sumatera Barat,Pasaman,C,RS Publik,52.0,10,1,3.0,3.0,3,3,100.0
1312025,RS Ibu dan Anak AL-Ihsan,Sumatera Barat,Pasaman Barat,C,RS Privat,14.0,4,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1312024,RS Umum Daerah Pasaman Barat,Sumatera Barat,Pasaman Barat,C,RS Publik,89.0,12,1,0.0,0.0,1,1,100.0
1312036,RS Umum Daerah Ujung Gading,Sumatera Barat,Pasaman Barat,D PRATAMA,RS Publik,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1309022,RS Umum Islam Ibnu Sina,Sumatera Barat,Pasaman Barat,C,RS Publik,40.0,12,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1302015,RS Khusus Ibu dan Anak Permata Hati,Sumatera Barat,Pesisir Selatan,C,RS Privat,10.0,7,0,Tidak tercatat,Tidak tercatat,2,2,100.0
1302012,RS Umum BKM,Sumatera Barat,Pesisir Selatan,C,RS Privat,35.0,13,0,Tidak tercatat,Tidak tercatat,2,2,100.0
1302011,RS Umum Daerah Dr. Muhammad Zein Painan,Sumatera Barat,Pesisir Selatan,C,RS Publik,98.0,13,1,0.0,0.0,2,2,100.0
1302013,RS Umum Daerah Tapan,Sumatera Barat,Pesisir Selatan,D,RS Publik,21.0,6,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1304015,RS Bersalin Alya,Sumatera Barat,Sijunjung,D,RS Privat,Tidak tercatat,0,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1304017,RS Khusus Ibu dan Anak Haryanda,Sumatera Barat,Sijunjung,C,RS Privat,8.0,6,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1304014,RS Umum Daerah Kabupaten Sijunjung,Sumatera Barat,Sijunjung,C,RS Publik,66.0,12,1,4.0,2.0,1,1,100.0
1303023,RS Umum Daerah Arosuka Solok,Sumatera Barat,Solok,C,RS Publik,77.0,13,1,9.0,4.0,3,3,100.0
1310011,RS Umum Daerah Batang Sangir,Sumatera Barat,Solok Selatan,D,RS Publik,9.0,6,0,Tidak tercatat,Tidak tercatat,0,0,Tidak tercatat
1303012,RS Umum Daerah Muara Labuh,Sumatera Barat,Solok Selatan,C,RS Publik,38.0,12,1,0.0,0.0,2,2,100.0
1305016,RS Ibu dan Anak Fadhila Batusangkar,Sumatera Barat,Tanah Datar,C,RS Privat,19.0,7,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1305015,RS Ibu dan Anak Sayang Ibu,Sumatera Barat,Tanah Datar,C,RS Privat,20.0,8,0,Tidak tercatat,Tidak tercatat,1,1,100.0
1305014,RS Umum Daerah Prof. Dr. M.A. Hanafiah,Sumatera Barat,Tanah Datar,C,RS Publik,65.0,12,1,0.0,0.0,2,2,100.0
